ID;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;TestingLocation;Trial;StoppedEarly;TotalNr_Rounds;RoundNr;Position;BoxID;Correct;emptied_all_boxes;NrBoxesEmptied;Efficiency;NoSearches_before_FirstError;NoSearches_before_FirstError_numeric;Video;NrBoxesEmptiedDisregardingFirstSearch;NrRoundsDisregardingFirstSearch;EfficiencyDisregardingFirstSearch
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;3;5;red;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;4;5;yellow;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;5;6;blue;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;6;4;lightblue;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;7;5;purple;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;8;5;yellow;no;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;9;5;red;no;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
107;f;52;4;53;4;old;no;Edinburgh;2;no;10;10;6;green;yes;yes;8;0.8;7;7;ID107_WM_ScrambledBox_f_4y;7;9;0.777777778
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;1;5;red;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;2;6;purple;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;3;3;lightblue;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;4;8;blue;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;5;8;orange;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;6;1;white;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;7;2;green;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;8;3;lightblue;no;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;1;no;9;9;3;yellow;yes;yes;8;0.888888889;7;7;ID105_WM_ScrambledBox_m_4y;7;8;0.875
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;1;7;red;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;2;6;blue;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;3;4;green;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;4;1;lightblue;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;5;6;blue;no;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;6;5;orange;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;7;2;white;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;8;7;purple;yes;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;9;1;green;no;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;10;4;lightblue;no;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
105;m;55;4;55;4;old;no;Edinburgh;2;no;11;11;5;blue;no;no;7;0.636363636;4;4;ID105_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;1;1;white;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;2;2;yellow;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;3;2;orange;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;4;4;purple;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;5;4;red;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;6;5;green;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;7;7;blue;yes;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;8;6;yellow;no;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;9;3;yellow;no;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;10;7;blue;no;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;1;no;11;11;5;orange;no;no;7;0.636363636;7;7;ID101_WM_ScrambledBox_m_4y;6;10;0.6
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;1;1;yellow;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;2;2;purple;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;3;1;blue;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;4;1;lightblue;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;5;4;green;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;6;5;orange;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;7;8;yellow;no;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;8;4;red;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
101;m;53;4;53;4;old;no;Edinburgh;2;no;9;9;3;white;yes;yes;8;0.888888889;6;6;ID101_WM_ScrambledBox_m_4y;7;8;0.875
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;1;8;orange;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;2;6;purple;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;3;6;blue;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;4;6;yellow;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;5;6;lightblue;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;6;5;green;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;7;4;white;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;1;no;8;8;5;red;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;1;7;red;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;2;6;blue;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;3;3;lightblue;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;4;5;yellow;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;5;4;green;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;6;5;orange;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;7;2;white;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
109;m;41;3;42;3;young;no;Edinburgh;2;no;8;8;7;purple;yes;yes;8;1;no error;;ID109_WM_ScrambledBox_m_3y;7;7;1
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;1;3;purple;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;2;2;yellow;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;3;5;red;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;4;5;green;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;5;6;lightblue;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;6;7;blue;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;7;8;orange;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;8;6;yellow;no;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;1;no;9;9;5;white;yes;yes;8;0.888888889;7;7;ID102_WM_ScrambledBox_m_4y;7;8;0.875
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;1;2;orange;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;2;5;yellow;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;3;6;white;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;4;7;blue;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;5;5;red;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;6;5;orange;no;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;7;7;green;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;8;5;yellow;no;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;9;7;purple;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;10;5;white;no;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
102;m;48;4;49;4;young;hyperacusis;Edinburgh;2;no;11;11;3;lightblue;yes;yes;8;0.727272727;5;5;ID102_WM_ScrambledBox_m_4y;7;10;0.7
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;1;3;purple;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;2;5;red;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;3;4;green;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;4;3;lightblue;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;5;5;blue;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;6;3;orange;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;7;4;white;yes;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;8;3;lightblue;no;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;9;2;green;no;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;10;8;purple;no;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;1;no;11;11;6;blue;no;no;7;0.636363636;7;7;ID108_WM_ScrambledBox_f_4y;6;10;0.6
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;1;1;yellow;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;3;5;red;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;4;3;green;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;5;6;blue;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;6;7;purple;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;7;4;orange;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
108;f;57;4;58;4;old;no;Edinburgh;2;no;8;8;6;white;yes;yes;8;1;no error;;ID108_WM_ScrambledBox_f_4y;7;7;1
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;1;4;yellow;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;2;3;blue;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;3;5;red;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;4;3;lightblue;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;5;8;orange;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;6;5;green;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;7;5;purple;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;8;5;red;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;9;8;orange;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;10;4;green;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;1;no;11;11;1;white;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;1;5;blue;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;2;5;yellow;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;3;7;orange;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;4;6;white;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;5;5;red;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;6;7;purple;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;7;6;lightblue;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;8;5;yellow;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;9;5;red;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;10;3;orange;no;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
103;m;50;4;51;4;old;no;Edinburgh;2;no;11;11;8;green;yes;yes;8;0.727272727;7;7;ID103_WM_ScrambledBox_m_4y;7;10;0.7
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;1;8;orange;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;2;7;green;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;3;7;white;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;4;6;yellow;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;5;5;blue;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;6;4;yellow;no;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;7;5;purple;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;8;3;lightblue;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
104;m;49;4;49;4;young;no;Edinburgh;1;no;9;9;4;red;yes;yes;8;0.888888889;5;5;ID104_WM_ScrambledBox_m_4y;7;8;0.875
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;2;6;purple;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;3;5;red;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;4;5;green;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;5;3;yellow;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;6;8;lightblue;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;7;4;white;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;1;no;8;8;2;orange;yes;yes;8;1;no error;;ID111_WM_ScrambledBox_f_3y;7;7;1
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;1;8;lightblue;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;2;4;red;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;3;4;green;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;4;5;yellow;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;5;6;blue;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;6;7;purple;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;7;4;orange;yes;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;8;2;lightblue;no;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;9;1;green;no;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;10;1;blue;no;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
111;f;47;3;47;3;young;no;Edinburgh;2;no;11;11;6;purple;no;no;7;0.636363636;7;7;ID111_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;1;1;white;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;4;1;orange;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;5;4;red;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;6;2;purple;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;7;2;green;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;1;no;8;8;4;blue;yes;yes;8;1;no error;;ID110_WM_ScrambledBox_f_3y;7;7;1
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;1;1;yellow;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;2;2;purple;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;3;4;green;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;4;4;red;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;5;6;blue;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;6;5;orange;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;7;5;purple;no;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;8;7;purple;no;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
110;f;43;3;43;3;young;no;Edinburgh;2;no;11;9;8;lightblue;yes;no;7;0.636363636;6;6;ID110_WM_ScrambledBox_f_3y;6;10;0.6
